scale factor 	0.500000
class 	 Width 	 Height 	 realDistance 	 Probability
0	12	11	156.810000	0.842614
0	12	11	156.810000	0.842614
0	11	11	156.810000	0.906250
0	11	12	156.810000	0.925000
0	12	12	156.810000	0.861364
0	12	12	156.810000	0.861364
0	11	12	156.810000	0.925000
0	11	12	156.810000	0.925000
0	11	13	160.010000	0.943750
0	11	12	160.010000	0.925000
0	11	12	160.010000	0.925000
0	11	12	160.010000	0.925000
0	11	12	160.010000	0.925000
0	12	12	160.010000	0.861364
0	11	12	160.010000	0.925000
0	11	12	160.010000	0.925000
0	11	12	160.010000	0.925000
0	11	12	160.010000	0.925000
0	11	12	160.010000	0.925000
0	11	12	160.010000	0.925000
0	11	11	163.330000	0.920000
0	11	11	163.330000	0.920000
0	11	11	163.330000	0.920000
0	11	11	163.330000	0.920000
0	11	12	163.330000	0.940000
0	11	12	163.330000	0.940000
0	11	12	163.330000	0.940000
0	11	12	163.330000	0.940000
0	11	12	163.330000	0.940000
0	11	12	163.330000	0.940000
0	11	11	166.770000	0.865714
0	11	11	166.770000	0.865714
0	10	11	166.770000	0.935714
0	12	11	166.770000	0.853846
0	11	11	166.770000	0.865714
0	11	12	166.770000	0.887143
0	11	12	166.770000	0.887143
0	12	11	170.340000	0.853846
0	11	11	170.340000	0.803846
0	10	11	170.340000	0.876068
0	12	11	170.340000	0.853846
0	11	11	170.340000	0.803846
0	12	11	170.340000	0.853846
0	11	11	170.340000	0.803846
0	11	11	170.340000	0.803846
0	10	11	170.340000	0.876068
0	10	11	170.340000	0.876068
0	10	11	170.340000	0.876068
0	11	11	170.340000	0.803846
0	11	11	170.340000	0.803846
0	11	11	170.340000	0.803846
0	11	12	170.340000	0.826923
0	11	12	170.340000	0.826923
0	11	12	170.340000	0.826923
0	11	12	170.340000	0.826923
0	11	11	174.060000	0.867308
0	11	12	170.340000	0.826923
0	11	11	174.060000	0.867308
0	11	11	174.060000	0.867308
0	11	11	174.060000	0.867308
0	11	11	174.060000	0.867308
0	11	11	174.060000	0.867308
0	11	11	174.060000	0.867308
0	11	11	174.060000	0.867308
0	11	11	174.060000	0.867308
0	11	11	174.060000	0.867308
0	11	11	174.060000	0.867308
0	11	11	174.060000	0.867308
0	11	10	174.060000	0.842308
0	11	11	174.060000	0.867308
0	10	11	177.920000	0.883333
0	10	10	174.060000	0.872222
0	10	10	174.060000	0.872222
0	10	11	177.920000	0.883333
0	10	11	177.920000	0.883333
0	10	11	177.920000	0.883333
0	10	11	177.920000	0.883333
0	10	11	177.920000	0.883333
0	10	11	177.920000	0.883333
0	10	11	177.920000	0.883333
0	10	11	177.920000	0.883333
0	10	11	177.920000	0.883333
0	10	11	177.920000	0.883333
0	10	11	177.920000	0.883333
0	10	11	177.920000	0.883333
0	10	11	177.920000	0.883333
0	10	10	177.920000	0.856061
0	10	11	177.920000	0.883333
0	10	10	177.920000	0.856061
0	11	11	177.920000	0.941667
0	10	10	177.920000	0.856061
0	10	10	177.920000	0.856061
0	10	10	177.920000	0.856061
0	10	10	177.920000	0.856061
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	10	177.920000	0.856061
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	10	11	181.940000	0.906364
0	9	11	181.940000	0.842727
0	9	11	181.940000	0.842727
0	9	11	181.940000	0.842727
0	9	11	181.940000	0.842727
0	9	10	181.940000	0.872727
0	9	10	181.940000	0.872727
0	9	4	170.340000	0.792308
0	9	6	190.500000	0.837500
0	9	5	170.340000	0.815385
0	9	6	190.500000	0.837500
0	8	5	170.340000	0.737607
0	9	6	190.500000	0.837500
0	8	5	170.340000	0.737607
0	9	6	190.500000	0.837500
0	9	5	170.340000	0.815385
0	9	6	190.500000	0.837500
0	9	5	170.340000	0.815385
0	9	6	190.500000	0.837500
0	9	5	170.340000	0.815385
0	9	6	190.500000	0.837500
0	9	4	170.340000	0.792308
0	9	6	190.500000	0.837500
0	8	4	170.340000	0.714530
2	9	5	195.050000	0.390000
0	9	4	170.340000	0.792308
2	9	5	195.050000	0.390000
0	9	4	170.340000	0.792308
2	9	5	195.050000	0.390000
2	9	5	195.050000	0.390000
0	8	4	170.340000	0.714530
2	9	5	195.050000	0.390000
2	9	5	195.050000	0.390000
0	8	5	195.050000	0.530000
0	9	6	190.500000	0.837500
0	9	6	190.500000	0.837500
2	9	5	195.050000	0.390000
0	8	5	195.050000	0.530000
2	9	5	195.050000	0.390000
2	9	5	195.050000	0.390000
2	9	5	195.050000	0.390000
